;Wavenumber;10.12.D;10.12.G;10.13.G;12.1.D;12.1.G;12.4.D;12.4.G;12.5.D;12.5.G
839;3161,0;81,93698;96,718395;99,609434;82,75645;96,818038;84,504297;97,163823;80,430622;98,61872
840;3160,0;82,08003;96,706652;99,605487;82,877287;96,793053;84,651845;97,132053;80,583635;98,585731
841;3159,0;82,247383;96,706621;99,609919;82,998319;96,776202;84,810318;97,115257;80,75238;98,571859
842;3158,0;82,426028;96,717444;99,621621;83,106818;96,779578;84,967672;97,115966;80,919165;98,579669
843;3157,0;82,602888;96,736778;99,642742;83,19612;96,804407;85,111091;97,129002;81,067366;98,601048
844;3156,0;82,776185;96,764483;99,675349;83,280963;96,84023;85,245122;97,149241;81,195423;98,625537
845;3155,0;82,9525;96,798495;99,710856;83,389225;96,870597;85,391537;97,170703;81,317732;98,645238
846;3154,0;83,132842;96,829064;99,730537;83,530607;96,87955;85,562266;97,183009;81,451876;98,653701
847;3153,0;83,305131;96,843189;99,722591;83,681165;96,861831;85,738262;97,178188;81,603308;98,64657
848;3152,0;83,453553;96,837685;99,696352;83,807091;96,832936;85,886144;97,162515;81,759378;98,627638
849;3151,0;83,574403;96,823318;99,673461;83,898977;96,821217;85,99545;97,15356;81,898565;98,609902
850;3150,0;83,679926;96,811387;99,664283;83,974997;96,839853;86,090216;97,160167;82,009737;98,603718
851;3149,0;83,786593;96,800198;99,658609;84,055001;96,86992;86,201201;97,170301;82,103858;98,604919
852;3148,0;83,901736;96,78142;99,641814;84,141844;96,880011;86,334164;97,164814;82,203464;98,600684
853;3147,0;84,021398;96,756933;99,613982;84,227717;96,859954;86,470084;97,140402;82,319339;98,58651
854;3146,0;84,138595;96,739852;99,587404;84,309194;96,826244;86,591474;97,11281;82,44155;98,570896
855;3145,0;84,252009;96,737816;99,570012;84,39138;96,79814;86,701722;97,099276;82,555453;98,563716
856;3144,0;84,366735;96,744545;99,56015;84,481117;96,782051;86,818785;97,104395;82,661371;98,568057
857;3143,0;84,486913;96,751694;99,556549;84,57962;96,780058;86,95447;97,121976;82,773448;98,584276
858;3142,0;84,608686;96,760288;99,563428;84,680878;96,797801;87,101857;97,142587;82,901528;98,611868
859;3141,0;84,723378;96,77344;99,58209;84,776274;96,834053;87,241657;97,157428;83,039539;98,642259
860;3140,0;84,829576;96,785034;99,60507;84,861957;96,871702;87,35983;97,162294;83,171943;98,659047
861;3139,0;84,939533;96,78585;99,623873;84,942868;96,891132;87,45986;97,162228;83,289233;98,654137
862;3138,0;85,069071;96,777663;99,63696;85,029247;96,890497;87,559065;97,167631;83,397997;98,638176
863;3137,0;85,220414;96,770908;99,645202;85,128181;96,884566;87,6731;97,181502;83,517311;98,62667
864;3136,0;85,378079;96,768667;99,645424;85,23728;96,884287;87,803401;97,193853;83,662648;98,620604
865;3135,0;85,523315;96,76343;99,635824;85,346173;96,884737;87,938631;97,192824;83,830051;98,610959
866;3134,0;85,650427;96,753091;99,623747;85,445641;96,874884;88,066378;97,178805;83,996981;98,599451
867;3133,0;85,767383;96,750243;99,619349;85,536621;96,853715;88,182202;97,163802;84,140496;98,601073
868;3132,0;85,882866;96,767058;99,622772;85,628148;96,832152;88,288821;97,159047;84,253076;98,621625
869;3131,0;85,99632;96,795391;99,625642;85,724162;96,819762;88,390619;97,166708;84,341028;98,642989
870;3130,0;86,100602;96,81058;99,625018;85,815402;96,812975;88,491686;97,180645;84,414785;98,639089
871;3129,0;86,191769;96,795714;99,627812;85,889741;96,799185;88,597231;97,190185;84,486403;98,603481
872;3128,0;86,275082;96,758267;99,639704;85,949619;96,773409;88,711911;97,185344;84,570537;98,556479
873;3127,0;86,361979;96,722854;99,656801;86,012234;96,748327;88,834177;97,164563;84,677154;98,526666
874;3126,0;86,460973;96,710138;99,671226;86,090229;96,742946;88,95462;97,137381;84,801535;98,527979
875;3125,0;86,57075;96,721427;99,678836;86,178539;96,760147;89,064088;97,11568;84,927304;98,552131
876;3124,0;86,68227;96,739602;99,677876;86,264167;96,780098;89,163994;97,10362;85,040953;98,578486
877;3123,0;86,787409;96,744154;99,666009;86,342706;96,779845;89,265041;97,099471;85,139875;98,590419
878;3122,0;86,884554;96,728144;99,644957;86,418639;96,757898;89,373803;97,103438;85,227431;98,585405
879;3121,0;86,975825;96,702421;99,625256;86,493455;96,736275;89,483966;97,116528;85,30742;98,573238
880;3120,0;87,061492;96,684619;99,61965;86,562442;96,739272;89,584383;97,133098;85,385781;98,567107
881;3119,0;87,140001;96,685627;99,630196;86,623949;96,77162;89,673915;97,142832;85,47114;98,575086
882;3118,0;87,212898;96,704884;99,644152;86,684634;96,814028;89,763856;97,141729;85,567975;98,594443
883;3117,0;87,286582;96,733095;99,64383;86,751448;96,837016;89,864351;97,134567;85,670475;98,610287
884;3116,0;87,367032;96,756682;99,621652;86,821268;96,823301;89,970748;97,124644;85,766042;98,604398
885;3115,0;87,452803;96,76441;99,587774;86,882241;96,782902;90,065624;97,108618;85,844814;98,573002
886;3114,0;87,534159;96,755501;99,563105;86,925368;96,745901;90,134481;97,085678;85,905929;98,535058
887;3113,0;87,600803;96,739889;99,56169;86,953523;96,735612;90,180207;97,065035;85,95743;98,515852
888;3112,0;87,652877;96,726744;99,578076;86,97961;96,748594;90,224316;97,057869;86,01174;98,52166
889;3111,0;87,704844;96,715525;99,594092;87,017291;96,764406;90,294156;97,065141;86,078871;98,537119
890;3110,0;87,774711;96,703527;99,599444;87,073059;96,773162;90,405267;97,078484;86,16129;98,548623
891;3109,0;87,865713;96,69842;99,601973;87,144543;96,785163;90,55204;97,090786;86,254996;98,560731
892;3108,0;87,960398;96,71257;99,614095;87,22299;96,810079;90,713279;97,101054;86,354871;98,582768
893;3107,0;88,037391;96,742519;99,632624;87,296627;96,835091;90,866114;97,11042;86,456901;98,606726
894;3106,0;88,093775;96,763455;99,638809;87,35545;96,833542;90,995587;97,117822;86,555374;98,61008
895;3105,0;88,146576;96,751639;99,619952;87,397656;96,795224;91,095976;97,119974;86,64167;98,581713
896;3104,0;88,211816;96,709784;99,586467;87,43179;96,74134;91,1695;97,113976;86,708832;98,538226
897;3103,0;88,28733;96,66515;99,563334;87,469068;96,706302;91,225858;97,100412;86,757163;98,511162
898;3102,0;88,358481;96,643739;99,564919;87,512404;96,706788;91,279541;97,084086;86,795321;98,519475
899;3101,0;88,41542;96,649616;99,580861;87,555259;96,729611;91,343605;97,069813;86,836761;98,553564
900;3100,0;88,460009;96,667952;99,588597;87,591233;96,747764;91,423817;97,057552;86,892519;98,583316
901;3099,0;88,499551;96,683166;99,578677;87,621188;96,746424;91,516713;97,045097;86,962274;98,583268
902;3098,0;88,540633;96,691725;99,564069;87,650312;96,734014;91,611758;97,035773;87,032157;98,554514
903;3097,0;88,588094;96,700224;99,563089;87,682387;96,730628;91,696987;97,037662;87,086701;98,523214
904;3096,0;88,64319;96,714715;99,576926;87,718957;96,747081;91,767369;97,05218;87,125917;98,515057
905;3095,0;88,701014;96,732759;99,588619;87,760375;96,77447;91,830281;97,068718;87,16702;98,530714
906;3094,0;88,753968;96,744821;99,583335;87,804351;96,792819;91,900212;97,075704;87,226153;98,548836
907;3093,0;88,798896;96,74236;99,564023;87,845515;96,78865;91,984785;97,072901;87,301692;98,551094
908;3092,0;88,837886;96,724685;99,546262;87,879983;96,76442;92,076448;97,067354;87,378916;98,537773
909;3091,0;88,873591;96,699893;99,543795;87,910626;96,734138;92,15946;97,061458;87,447288;98,519094
910;3090,0;88,909418;96,68012;99,561115;87,946461;96,712749;92,224466;97,052305;87,50772;98,500244
911;3089,0;88,95367;96,673215;99,593084;87,996354;96,708123;92,275391;97,040834;87,564262;98,480445
912;3088,0;89,014682;96,675562;99,625416;88,061802;96,717722;92,32375;97,033551;87,615153;98,461463
913;3087,0;89,08791;96,673263;99,63965;88,133089;96,729102;92,379158;97,033888;87,655167;98,44917
914;3086,0;89,155171;96,653307;99,625822;88,192575;96,725683;92,444923;97,03749;87,683963;98,446764
915;3085,0;89,203434;96,614781;99,591131;88,226108;96,697963;92,519087;97,037356;87,709242;98,451111
916;3084,0;89,239931;96,568636;99,55169;88,234566;96,652798;92,597027;97,029496;87,741828;98,456083
917;3083,0;89,281605;96,528307;99,516282;88,23352;96,610431;92,673523;97,013385;87,787994;98,456576
918;3082,0;89,332879;96,502748;99,482702;88,2408;96,588793;92,744203;96,991714;87,845272;98,450087
919;3081,0;89,381423;96,494902;99,448558;88,264994;96,58829;92,806365;96,970046;87,904855;98,438001
920;3080,0;89,415085;96,500221;99,418578;88,304084;96,592078;92,859245;96,951376;87,959634;98,425259
921;3079,0;89,435961;96,506849;99,399001;88,350376;96,582827;92,904503;96,930706;88,011742;98,415785
922;3078,0;89,456663;96,504883;99,390195;88,394917;96,559844;92,947111;96,901775;88,071747;98,408817
923;3077,0;89,488187;96,498586;99,388291;88,431036;96,539399;92,994714;96,870686;88,148248;98,402574
924;3076,0;89,532464;96,503144;99,390219;88,457412;96,537968;93,053785;96,855001;88,236788;98,399811
925;3075,0;89,581973;96,524629;99,393093;88,477405;96,555616;93,124136;96,864009;88,320021;98,404381
926;3074,0;89,625371;96,548781;99,391178;88,495026;96,5763;93,196878;96,884851;88,381189;98,412022
927;3073,0;89,658213;96,556683;99,378684;88,513715;96,583445;93,260037;96,89418;88,419032;98,410637
928;3072,0;89,689989;96,54897;99,356762;88,538352;96,573828;93,308681;96,881831;88,449409;98,393214
929;3071,0;89,736315;96,547062;99,33556;88,572589;96,557031;93,349329;96,859112;88,491194;98,367099
930;3070,0;89,801677;96,568461;99,327345;88,610852;96,544248;93,392634;96,845282;88,549896;98,346878
931;3069,0;89,872899;96,60483;99,336135;88,637161;96,539641;93,442253;96,849403;88,614396;98,340141
932;3068,0;89,931132;96,626103;99,352517;88,636804;96,540178;93,492269;96,86311;88,668148;98,342291
933;3067,0;89,967454;96,605632;99,359296;88,608787;96,539643;93,534217;96,867136;88,703069;98,342373
934;3066,0;89,985858;96,543373;99,345644;88,565428;96,532263;93,563731;96,847156;88,724302;98,331012
935;3065,0;89,995966;96,467264;99,317079;88,523047;96,51587;93,581414;96,808006;88,744164;98,305299
936;3064,0;90,006653;96,411541;99,289431;88,495184;96,494111;93,592725;96,771723;88,772152;98,270725
937;3063,0;90,022898;96,39082;99,271957;88,488063;96,474114;93,608406;96,757465;88,808907;98,238449
938;3062,0;90,043162;96,393911;99,259377;88,494148;96,459944;93,638845;96,763282;88,848244;98,217994
939;3061,0;90,06034;96,401215;99,242751;88,491789;96,449513;93,682974;96,770579;88,884764;98,21254
940;3060,0;90,069604;96,403786;99,224455;88,460565;96,439495;93,726158;96,765105;88,919145;98,221569
941;3059,0;90,076434;96,403816;99,216789;88,401937;96,431237;93,754477;96,749402;88,955477;98,243935
942;3058,0;90,094162;96,40265;99,225508;88,341833;96,428263;93,769312;96,7354;88,994418;98,273963
943;3057,0;90,131256;96,396416;99,24034;88,30969;96,428897;93,782707;96,73065;89,031417;98,297625
944;3056,0;90,181044;96,382832;99,245452;88,315593;96,426295;93,801117;96,734004;89,061959;98,30018
945;3055,0;90,224589;96,36539;99,236281;88,346427;96,417186;93,821076;96,739985;89,085054;98,27942
946;3054,0;90,2439;96,348947;99,221458;88,378358;96,405808;93,8391;96,743096;89,098379;98,246702
947;3053,0;90,233084;96,335894;99,209667;88,390374;96,395864;93,855569;96,739956;89,092604;98,214106
948;3052,0;90,198963;96,327702;99,20051;88,372719;96,383086;93,866887;96,7314;89,057436;98,185923
949;3051,0;90,153986;96,325566;99,189937;88,332583;96,362047;93,86468;96,722529;88,997094;98,163527
950;3050,0;90,109782;96,327447;99,17964;88,29316;96,338759;93,849521;96,718192;88,935794;98,150601
951;3049,0;90,074409;96,328041;99,175825;88,279466;96,328372;93,837787;96,718137;88,900985;98,147228
952;3048,0;90,049303;96,323616;99,179822;88,298222;96,336977;93,845983;96,717342;88,899366;98,14321
953;3047,0;90,025523;96,31385;99,184489;88,331384;96,350594;93,872195;96,709904;88,912346;98,125564
954;3046,0;89,986353;96,297814;99,180827;88,351314;96,347172;93,900707;96,691139;88,91512;98,092939
955;3045,0;89,918107;96,272469;99,164779;88,340449;96,31679;93,920694;96,65808;88,8946;98,056653
956;3044,0;89,818239;96,23757;99,13681;88,295288;96,266251;93,931361;96,612023;88,847349;98,026335
957;3043,0;89,691451;96,198575;99,098869;88,217822;96,207223;93,932248;96,561227;88,769284;97,999359
958;3042,0;89,541331;96,161492;99,054715;88,111971;96,146567;93,920786;96,517589;88,657709;97,966744
959;3041,0;89,37088;96,127225;99,010961;87,987981;96,088424;93,901596;96,487784;88,52155;97,925209
960;3040,0;89,18958;96,093352;98,973855;87,860381;96,038428;93,888737;96,467836;88,379326;97,87978
961;3039,0;89,012193;96,058548;98,943822;87,73517;96,000906;93,893898;96,446968;88,243262;97,836542
962;3038,0;88,845698;96,021365;98,913873;87,602853;95,97378;93,916895;96,41542;88,110525;97,796241
963;3037,0;88,678986;95,976193;98,873153;87,449004;95,948516;93,948646;96,367909;87,9719;97,75442
964;3036,0;88,489116;95,915603;98,813017;87,269947;95,914084;93,976988;96,303028;87,823472;97,705381
965;3035,0;88,261348;95,839284;98,732979;87,075902;95,861679;93,989118;96,223499;87,668026;97,646348
966;3034,0;88,006743;95,758696;98,642721;86,883442;95,790674;93,978571;96,136843;87,512455;97,579762
967;3033,0;87,761632;95,689841;98,556225;86,709714;95,712851;93,955339;96,051845;87,369311;97,511618
968;3032,0;87,565692;95,638821;98,480828;86,570015;95,645692;93,941597;95,971928;87,255666;97,445979
969;3031,0;87,435707;95,593993;98,412097;86,474133;95,595041;93,950747;95,893053;87,18342;97,380783
970;3030,0;87,360832;95,533973;98,339733;86,424683;95,545422;93,976027;95,808589;87,151834;97,309171
971;3029,0;87,323441;95,445034;98,255956;86,421046;95,472136;94,005146;95,714445;87,152393;97,223748
972;3028,0;87,318452;95,330065;98,156613;86,460821;95,362788;94,038841;95,609689;87,177064;97,118979
973;3027,0;87,347252;95,200272;98,038284;86,533087;95,223712;94,085782;95,495744;87,217855;96,992078
974;3026,0;87,400124;95,061097;97,899414;86,616511;95,06835;94,143735;95,375902;87,264194;96,844836
975;3025,0;87,456888;94,908872;97,743315;86,693953;94,905984;94,196615;95,251293;87,309385;96,683804
976;3024,0;87,504147;94,739336;97,575558;86,766713;94,742259;94,230373;95,114726;87,357653;96,515291
977;3023,0;87,538932;94,55428;97,398021;86,843328;94,581526;94,24324;94,952731;87,415559;96,339315
978;3022,0;87,551992;94,357997;97,207925;86,91364;94,420269;94,240512;94,7581;87,474588;96,149966
979;3021,0;87,521484;94,149474;97,001512;86,946627;94,240817;94,228738;94,537495;87,509834;95,941108
980;3020,0;87,435072;93,920191;96,775535;86,921538;94,020819;94,216921;94,302188;87,500741;95,709284
981;3019,0;87,313796;93,660705;96,527564;86,856238;93,754267;94,213766;94,054277;87,451603;95,452531
982;3018,0;87,204234;93,372227;96,260405;86,798624;93,46124;94,218544;93,788532;87,390713;95,172239
983;3017,0;87,146677;93,073674;95,985546;86,791125;93,173115;94,221148;93,506997;87,351771;94,879218
984;3016,0;87,153399;92,794208;95,716013;86,84357;92,908236;94,215936;93,224369;87,355587;94,593849
985;3015,0;87,210864;92,553255;95,455042;86,933287;92,663817;94,209457;92,957171;87,403783;94,334773
986;3014,0;87,29235;92,347946;95,198286;87,025097;92,43047;94,209293;92,713675;87,484421;94,107118
987;3013,0;87,36838;92,163139;94,949064;87,092994;92,209862;94,211322;92,496781;87,580907;93,903791
988;3012,0;87,416012;91,992908;94,726175;87,129569;92,016407;94,205211;92,311423;87,675865;93,718275
989;3011,0;87,426435;91,84834;94,554037;87,139221;91,865363;94,188974;92,165827;87,750962;93,55592
990;3010,0;87,404894;91,746507;94,450006;87,125454;91,764572;94,169592;92,069669;87,791773;93,435103
991;3009,0;87,3639;91,69873;94,422253;87,087073;91,717057;94,149425;92,033909;87,79899;93,37867
992;3008,0;87,318075;91,709243;94,470863;87,025078;91,725414;94,120155;92,067243;87,791729;93,400128
993;3007,0;87,282996;91,775808;94,582532;86,94911;91,789165;94,073993;92,166221;87,793665;93,492548
994;3006,0;87,271434;91,886623;94,728657;86,876023;91,899675;94,016886;92,309887;87,81497;93,630844
995;3005,0;87,285045;92,023382;94,880214;86,823242;92,042349;93,96584;92,470572;87,850693;93,789464
996;3004,0;87,310847;92,174453;95,028334;86,801138;92,205066;93,933625;92,632764;87,895001;93,95872
997;3003,0;87,33166;92,34217;95,185599;86,8074;92,382721;93,918692;92,799444;87,951549;94,141357
998;3002,0;87,344399;92,531866;95,364816;86,829562;92,573065;93,909829;92,978692;88,029259;94,335425
999;3001,0;87,366711;92,737199;95,560916;86,856719;92,770228;93,89692;93,166449;88,131565;94,528087
1000;3000,0;87,419966;92,941884;95,755177;86,887936;92,963325;93,874687;93,344538;88,249737;94,707729
1001;2999,0;87,502958;93,132965;95,932323;86,925849;93,140038;93,838883;93,495042;88,363899;94,873496
1002;2998,0;87,587228;93,305082;96,088808;86,96551;93,290746;93,785899;93,615098;88,453023;95,026851
1003;2997,0;87,643291;93,453598;96,226992;86,996557;93,411035;93,719525;93,717128;88,510561;95,160405
1004;2996,0;87,668231;93,572157;96,346531;87,015092;93,502338;93,653503;93,814912;88,551068;95,264126
1005;2995,0;87,681542;93,659296;96,443081;87,025505;93,570667;93,600809;93,910242;88,596572;95,340057
1006;2994,0;87,697594;93,721534;96,513356;87,029665;93,624073;93,559761;93,993173;88,654854;95,401427
1007;2993,0;87,712397;93,766139;96,559483;87,021897;93,669559;93,515027;94,053215;88,71432;95,455965
1008;2992,0;87,717292;93,794541;96,587886;86,997363;93,710048;93,452589;94,087743;88,75912;95,498152
1009;2991,0;87,713488;93,805906;96,603816;86,960192;93,743198;93,369292;94,100894;88,783626;95,519931
1010;2990,0;87,7071;93,804728;96,60743;86,92134;93,764758;93,26759;94,099079;88,79171;95,52179
1011;2989,0;87,697955;93,801139;96,596169;86,892236;93,774454;93,14871;94,089665;88,788932;95,509627
1012;2988,0;87,681108;93,802452;96,570526;86,879942;93,776508;93,016828;94,079636;88,77973;95,487223
1013;2987,0;87,655309;93,803954;96,535046;86,882839;93,771644;92,88522;94,06979;88,768224;95,456977
1014;2986,0;87,623789;93,787532;96,492444;86,89099;93,750622;92,769509;94,049901;88,756606;95,422287
1015;2985,0;87,589345;93,73242;96,438998;86,895862;93,700732;92,672661;94,003838;88,741978;95,38237
1016;2984,0;87,552853;93,632976;96,3692;86,897988;93,620106;92,580793;93,923206;88,715844;95,328816
1017;2983,0;87,512758;93,507743;96,284528;86,897636;93,52173;92,475622;93,81624;88,667397;95,255276
1018;2982,0;87,460248;93,386539;96,193156;86,879285;93,4201;92,348585;93,701238;88,588652;95,167682
1019;2981,0;87,376581;93,284042;96,097863;86,814581;93,31486;92,201881;93,589114;88,476139;95,074508
1020;2980,0;87,239943;93,185377;95,986235;86,682375;93,189223;92,040024;93,471879;88,324831;94,96605
